order_id,product_id,product_name,category,supplier,customer_id,region,channel,price,order_date,delivery_days,is_returned,return_reason,return_date
ORD10614,PRD5614,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST7915,North India,Retail Store,4923.09,10-05-2024,8,0,,
ORD10615,PRD5615,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST7295,East India,Retail Store,4491.68,07-08-2024,5,0,,
ORD10616,PRD5616,Samsung Apparel Product,Apparel,Samsung,CUST5094,South India,Retail Store,1222.9,12-02-2024,2,0,,
ORD10617,PRD5617,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST4448,East India,Retail Store,3328,02-02-2024,6,0,,
ORD10618,PRD5618,Samsung Footwear Product,Footwear,Samsung,CUST6099,South India,Mobile App,4348.92,19-08-2024,5,0,,
ORD10619,PRD5619,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST3824,North India,Mobile App,4847.33,10-03-2024,6,0,,
ORD10620,PRD5620,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST3036,North India,Website,4369.39,03-11-2024,8,0,,
ORD10621,PRD5621,Samsung Footwear Product,Footwear,Samsung,CUST7149,East India,Website,3900.42,22-01-2024,10,1,Wrong item sent,06-02-2024
ORD10622,PRD5622,Boat Books Product,Books,Boat,CUST2865,West India,Mobile App,3852.92,08-05-2024,6,0,,
ORD10623,PRD5623,Philips Footwear Product,Footwear,Philips,CUST9980,North India,Website,829.98,11-06-2024,6,0,,
ORD10624,PRD5624,Boat Electronics Product,Electronics,Boat,CUST4463,North India,Mobile App,4620.07,05-11-2024,10,0,,
ORD10625,PRD5625,Samsung Books Product,Books,Samsung,CUST5513,West India,Website,4023.38,18-07-2024,3,0,,
ORD10626,PRD5626,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST7853,North India,Retail Store,763.08,05-04-2024,2,0,,
ORD10627,PRD5627,Philips Footwear Product,Footwear,Philips,CUST8389,South India,Retail Store,3490.71,09-11-2024,4,0,,
ORD10628,PRD5628,Boat Electronics Product,Electronics,Boat,CUST6555,South India,Retail Store,1162.52,05-10-2024,4,0,,
ORD10629,PRD5629,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST6163,South India,Website,508.2,05-05-2024,4,0,,
ORD10630,PRD5630,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST6304,West India,Mobile App,1491.17,25-02-2024,2,0,,
ORD10631,PRD5631,Lakme Electronics Product,Electronics,Lakme,CUST5546,South India,Website,1689.74,18-09-2024,9,0,,
ORD10632,PRD5632,Nike Footwear Product,Footwear,Nike,CUST7069,South India,Mobile App,255.78,24-07-2024,7,0,,
ORD10633,PRD5633,Samsung Beauty Product,Beauty,Samsung,CUST3238,South India,Retail Store,2083.97,01-04-2024,2,0,,
ORD10634,PRD5634,Philips Apparel Product,Apparel,Philips,CUST5906,South India,Retail Store,3080.1,27-11-2024,7,0,,
ORD10635,PRD5635,Samsung Electronics Product,Electronics,Samsung,CUST9396,South India,Mobile App,3535.91,02-08-2024,2,1,Size mismatch,09-08-2024
ORD10636,PRD5636,Boat Beauty Product,Beauty,Boat,CUST6652,West India,Retail Store,3943.28,16-04-2024,6,0,,
ORD10637,PRD5637,AmazonBasics Books Product,Books,AmazonBasics,CUST4609,East India,Mobile App,2506.43,05-05-2024,9,0,,
ORD10638,PRD5638,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST9608,South India,Website,1361.82,07-11-2024,8,1,Late delivery,17-11-2024
ORD10639,PRD5639,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST4370,East India,Mobile App,883.98,12-10-2024,4,0,,
ORD10640,PRD5640,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST7885,East India,Website,3167.15,28-02-2024,5,0,,
ORD10641,PRD5641,Boat Electronics Product,Electronics,Boat,CUST6694,East India,Website,2886.31,16-03-2024,5,0,,
ORD10642,PRD5642,Nike Beauty Product,Beauty,Nike,CUST4891,South India,Website,1767.01,09-07-2024,9,0,,
ORD10643,PRD5643,Nike Footwear Product,Footwear,Nike,CUST8210,West India,Retail Store,621.76,21-09-2024,5,0,,
ORD10644,PRD5644,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST3124,South India,Website,359.37,09-03-2024,3,0,,
ORD10645,PRD5645,Nike Beauty Product,Beauty,Nike,CUST4312,West India,Mobile App,2105.23,27-11-2024,7,0,,
ORD10646,PRD5646,Samsung Books Product,Books,Samsung,CUST2691,North India,Retail Store,2924.2,01-09-2024,9,0,,
ORD10647,PRD5647,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST6406,East India,Retail Store,4042.82,23-06-2024,9,0,,
ORD10648,PRD5648,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST1817,East India,Retail Store,1003.92,22-02-2024,4,0,,
ORD10649,PRD5649,Nike Books Product,Books,Nike,CUST8032,South India,Website,3254.87,25-11-2024,9,0,,
ORD10650,PRD5650,Boat Beauty Product,Beauty,Boat,CUST2790,South India,Website,351.61,13-12-2024,8,1,Changed mind,28-12-2024
ORD10651,PRD5651,Philips Beauty Product,Beauty,Philips,CUST4101,East India,Website,449.46,11-01-2024,3,0,,
ORD10652,PRD5652,Samsung Books Product,Books,Samsung,CUST8159,North India,Mobile App,3603.49,08-12-2024,8,1,Changed mind,22-12-2024
ORD10653,PRD5653,Lakme Apparel Product,Apparel,Lakme,CUST1484,West India,Mobile App,3627.62,03-04-2024,10,1,Other,23-04-2024
ORD10654,PRD5654,AmazonBasics Beauty Product,Beauty,AmazonBasics,CUST9361,East India,Website,1829.36,13-08-2024,10,1,Late delivery,01-09-2024
ORD10655,PRD5655,Samsung Apparel Product,Apparel,Samsung,CUST3128,East India,Retail Store,584.55,22-10-2024,4,1,Late delivery,04-11-2024
ORD10656,PRD5656,Samsung Beauty Product,Beauty,Samsung,CUST1956,West India,Website,2828.44,01-11-2024,2,1,Defective item,07-11-2024
ORD10657,PRD5657,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST2488,South India,Website,2371.13,06-12-2024,3,0,,
ORD10658,PRD5658,Lakme Books Product,Books,Lakme,CUST3885,South India,Website,2726.73,20-12-2024,5,0,,
ORD10659,PRD5659,Samsung Electronics Product,Electronics,Samsung,CUST3439,South India,Retail Store,591.82,02-08-2024,4,0,,
ORD10660,PRD5660,Boat Footwear Product,Footwear,Boat,CUST2020,South India,Website,1386.1,25-05-2024,8,0,,
ORD10661,PRD5661,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST5924,West India,Retail Store,4384.56,22-10-2024,8,0,,
ORD10662,PRD5662,Nike Books Product,Books,Nike,CUST6402,West India,Retail Store,4884.15,15-06-2024,7,0,,
ORD10663,PRD5663,Philips Footwear Product,Footwear,Philips,CUST8975,North India,Retail Store,1074.17,18-02-2024,2,0,,
ORD10664,PRD5664,Samsung Footwear Product,Footwear,Samsung,CUST1328,South India,Website,3361.8,22-09-2024,8,0,,
ORD10665,PRD5665,Boat Footwear Product,Footwear,Boat,CUST2212,North India,Website,2865.75,18-09-2024,5,0,,
ORD10666,PRD5666,Philips Electronics Product,Electronics,Philips,CUST4288,North India,Mobile App,1296.58,20-06-2024,8,1,Changed mind,02-07-2024
ORD10667,PRD5667,Boat Footwear Product,Footwear,Boat,CUST2408,North India,Website,4879.01,10-01-2024,9,0,,
ORD10668,PRD5668,Philips Electronics Product,Electronics,Philips,CUST8662,South India,Retail Store,1157.8,01-04-2024,3,0,,
ORD10669,PRD5669,Boat Apparel Product,Apparel,Boat,CUST5775,West India,Website,546.55,15-05-2024,3,0,,
ORD10670,PRD5670,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST4149,North India,Mobile App,1436.88,18-11-2024,6,0,,
ORD10671,PRD5671,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST8727,West India,Mobile App,4367.71,21-04-2024,7,0,,
ORD10672,PRD5672,Lakme Electronics Product,Electronics,Lakme,CUST7882,West India,Retail Store,3764.99,27-10-2024,7,0,,
ORD10673,PRD5673,Nike Footwear Product,Footwear,Nike,CUST8854,South India,Mobile App,1860.49,15-04-2024,5,0,,
ORD10674,PRD5674,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST8388,East India,Retail Store,4940.72,05-12-2024,8,0,,
ORD10675,PRD5675,Nike Books Product,Books,Nike,CUST8080,East India,Mobile App,4361.75,26-01-2024,8,0,,
ORD10676,PRD5676,Boat Books Product,Books,Boat,CUST3231,East India,Website,2305.35,08-02-2024,3,0,,
ORD10677,PRD5677,Samsung Apparel Product,Apparel,Samsung,CUST4982,West India,Mobile App,2536.01,13-06-2024,7,1,Wrong item sent,26-06-2024
ORD10678,PRD5678,Nike Beauty Product,Beauty,Nike,CUST9184,North India,Mobile App,4523.37,24-04-2024,4,0,,
ORD10679,PRD5679,Samsung Footwear Product,Footwear,Samsung,CUST4191,South India,Mobile App,1528.77,14-09-2024,6,0,,
ORD10680,PRD5680,Boat Electronics Product,Electronics,Boat,CUST9252,East India,Website,4579.34,09-03-2024,4,0,,
ORD10681,PRD5681,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST3571,West India,Retail Store,3190.24,06-01-2024,10,0,,
ORD10682,PRD5682,Philips Footwear Product,Footwear,Philips,CUST1682,East India,Retail Store,3718.94,26-02-2024,4,0,,
ORD10683,PRD5683,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST1394,South India,Mobile App,3635.96,26-03-2024,10,1,Late delivery,14-04-2024
ORD10684,PRD5684,Philips Beauty Product,Beauty,Philips,CUST4339,West India,Retail Store,1062.48,08-12-2024,3,0,,
ORD10685,PRD5685,Lakme Beauty Product,Beauty,Lakme,CUST5912,South India,Retail Store,4862.7,15-12-2024,9,0,,
ORD10686,PRD5686,Nike Beauty Product,Beauty,Nike,CUST2534,South India,Mobile App,4301.05,13-01-2024,9,0,,
ORD10687,PRD5687,Lakme Electronics Product,Electronics,Lakme,CUST1993,East India,Mobile App,1386.71,27-05-2024,7,1,Late delivery,07-06-2024
ORD10688,PRD5688,Samsung Beauty Product,Beauty,Samsung,CUST1097,East India,Mobile App,2337.47,19-06-2024,5,0,,
ORD10689,PRD5689,AmazonBasics Books Product,Books,AmazonBasics,CUST1399,South India,Mobile App,1924.32,21-04-2024,10,0,,
ORD10690,PRD5690,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST6878,North India,Website,984.91,01-06-2024,2,0,,
ORD10691,PRD5691,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST8452,North India,Mobile App,4853.18,25-12-2024,9,0,,
ORD10692,PRD5692,Philips Electronics Product,Electronics,Philips,CUST7628,South India,Mobile App,3352.34,13-09-2024,8,0,,
ORD10693,PRD5693,Nike Books Product,Books,Nike,CUST1685,West India,Retail Store,3912.67,01-09-2024,4,0,,
ORD10694,PRD5694,Samsung Beauty Product,Beauty,Samsung,CUST2727,South India,Retail Store,4855.14,13-05-2024,10,0,,
ORD10695,PRD5695,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST4252,East India,Retail Store,1333.04,09-09-2024,10,0,,
ORD10696,PRD5696,Nike Electronics Product,Electronics,Nike,CUST8506,West India,Retail Store,1014.84,17-09-2024,3,0,,
ORD10697,PRD5697,Boat Electronics Product,Electronics,Boat,CUST3508,North India,Mobile App,1817.62,04-04-2024,2,1,Size mismatch,11-04-2024
ORD10698,PRD5698,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST6298,North India,Retail Store,2268.26,11-01-2024,5,0,,
ORD10699,PRD5699,Nike Apparel Product,Apparel,Nike,CUST9685,North India,Retail Store,3162.3,13-04-2024,4,0,,
ORD10700,PRD5700,Philips Beauty Product,Beauty,Philips,CUST5139,East India,Mobile App,1001.8,17-11-2024,2,0,,
ORD10701,PRD5701,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST6747,South India,Mobile App,376.02,12-04-2024,6,0,,
ORD10702,PRD5702,Samsung Apparel Product,Apparel,Samsung,CUST9215,West India,Retail Store,3386.26,26-06-2024,9,0,,
ORD10703,PRD5703,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST3608,West India,Website,4252.02,19-09-2024,5,1,Other,29-09-2024
ORD10704,PRD5704,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST7397,North India,Mobile App,3009.7,28-03-2024,10,1,Wrong item sent,14-04-2024
ORD10705,PRD5705,Nike Books Product,Books,Nike,CUST8548,North India,Mobile App,1188.04,11-12-2024,5,0,,
ORD10706,PRD5706,Boat Beauty Product,Beauty,Boat,CUST1810,West India,Website,1494.8,23-08-2024,5,0,,
ORD10707,PRD5707,Nike Beauty Product,Beauty,Nike,CUST2563,East India,Retail Store,2749.61,15-09-2024,3,1,Changed mind,23-09-2024
ORD10708,PRD5708,AmazonBasics Books Product,Books,AmazonBasics,CUST8784,East India,Mobile App,388.85,24-06-2024,10,0,,
ORD10709,PRD5709,Boat Books Product,Books,Boat,CUST9113,North India,Mobile App,2370.56,04-12-2024,3,1,Late delivery,11-12-2024
ORD10710,PRD5710,Philips Footwear Product,Footwear,Philips,CUST4927,West India,Website,1717.55,28-11-2024,8,0,,
ORD10711,PRD5711,Philips Beauty Product,Beauty,Philips,CUST7612,South India,Mobile App,399.55,17-04-2024,9,0,,
ORD10712,PRD5712,Philips Beauty Product,Beauty,Philips,CUST5459,North India,Mobile App,4935.82,03-08-2024,6,1,Late delivery,11-08-2024
ORD10713,PRD5713,Boat Beauty Product,Beauty,Boat,CUST6825,West India,Retail Store,223.71,09-05-2024,6,1,Other,21-05-2024
ORD10714,PRD5714,Philips Apparel Product,Apparel,Philips,CUST4653,South India,Website,3267.78,09-06-2024,6,1,Changed mind,20-06-2024
ORD10715,PRD5715,Nike Beauty Product,Beauty,Nike,CUST3235,East India,Website,2382.75,06-08-2024,5,0,,
ORD10716,PRD5716,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST5443,West India,Retail Store,2546.46,08-04-2024,9,0,,
ORD10717,PRD5717,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST3939,East India,Retail Store,870.33,15-07-2024,7,0,,
ORD10718,PRD5718,Nike Apparel Product,Apparel,Nike,CUST7125,South India,Mobile App,1678.06,10-12-2024,9,0,,
ORD10719,PRD5719,Philips Apparel Product,Apparel,Philips,CUST4927,South India,Website,1168.9,18-01-2024,4,0,,
ORD10720,PRD5720,Lakme Beauty Product,Beauty,Lakme,CUST2374,South India,Mobile App,4855.58,02-05-2024,3,0,,
ORD10721,PRD5721,Samsung Electronics Product,Electronics,Samsung,CUST4650,North India,Website,3428.49,14-06-2024,6,0,,
ORD10722,PRD5722,AmazonBasics Books Product,Books,AmazonBasics,CUST9420,East India,Website,4367.08,10-04-2024,8,0,,
ORD10723,PRD5723,Samsung Apparel Product,Apparel,Samsung,CUST1959,East India,Mobile App,3524.6,15-10-2024,4,1,Size mismatch,28-10-2024
ORD10724,PRD5724,AmazonBasics Footwear Product,Footwear,AmazonBasics,CUST9009,West India,Mobile App,4734.15,28-06-2024,2,0,,
ORD10725,PRD5725,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST7520,North India,Mobile App,2586.44,10-01-2024,2,0,,
ORD10726,PRD5726,Lakme Electronics Product,Electronics,Lakme,CUST6878,West India,Mobile App,4370.74,14-01-2024,3,0,,
ORD10727,PRD5727,AmazonBasics Books Product,Books,AmazonBasics,CUST3681,East India,Website,345.86,10-02-2024,7,1,Wrong item sent,24-02-2024
ORD10728,PRD5728,Lakme Footwear Product,Footwear,Lakme,CUST7088,West India,Website,3509.73,05-06-2024,8,0,,
ORD10729,PRD5729,Nike Beauty Product,Beauty,Nike,CUST7660,North India,Retail Store,1235.24,04-11-2024,4,0,,
ORD10730,PRD5730,Samsung Beauty Product,Beauty,Samsung,CUST8986,South India,Website,2090.55,16-04-2024,3,0,,
ORD10731,PRD5731,Nike Footwear Product,Footwear,Nike,CUST8445,West India,Website,711.65,21-02-2024,2,0,,
ORD10732,PRD5732,Samsung Books Product,Books,Samsung,CUST7006,East India,Website,4997.19,15-04-2024,7,0,,
ORD10733,PRD5733,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST2781,East India,Website,4890.44,17-02-2024,9,0,,
ORD10734,PRD5734,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST4976,South India,Mobile App,4379.62,14-04-2024,8,0,,
ORD10735,PRD5735,Samsung Apparel Product,Apparel,Samsung,CUST3309,North India,Website,2921.68,02-11-2024,5,0,,
ORD10736,PRD5736,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST2008,North India,Website,4416.87,09-06-2024,3,0,,
ORD10737,PRD5737,AmazonBasics Books Product,Books,AmazonBasics,CUST7932,East India,Retail Store,1769.76,09-05-2024,10,0,,
ORD10738,PRD5738,Samsung Apparel Product,Apparel,Samsung,CUST4850,West India,Mobile App,4077.66,09-05-2024,8,0,,
ORD10739,PRD5739,Boat Beauty Product,Beauty,Boat,CUST2654,East India,Website,4029.51,21-05-2024,5,0,,
ORD10740,PRD5740,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST4485,West India,Retail Store,4125.6,01-05-2024,8,0,,
ORD10741,PRD5741,Nike Beauty Product,Beauty,Nike,CUST2384,West India,Retail Store,2813.55,19-02-2024,6,0,,
ORD10742,PRD5742,Philips Beauty Product,Beauty,Philips,CUST5559,East India,Retail Store,1758.01,09-11-2024,3,0,,
ORD10743,PRD5743,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST5319,South India,Website,2101.63,01-07-2024,2,0,,
ORD10744,PRD5744,Nike Electronics Product,Electronics,Nike,CUST8370,East India,Website,2065.08,26-09-2024,3,0,,
ORD10745,PRD5745,Lakme Beauty Product,Beauty,Lakme,CUST8864,East India,Website,1340.21,04-02-2024,9,0,,
ORD10746,PRD5746,Lakme Electronics Product,Electronics,Lakme,CUST8100,North India,Retail Store,1290.89,11-12-2024,10,0,,
ORD10747,PRD5747,Nike Apparel Product,Apparel,Nike,CUST7088,West India,Retail Store,3096.55,10-08-2024,2,0,,
ORD10748,PRD5748,Philips Apparel Product,Apparel,Philips,CUST2243,North India,Website,3173.55,12-08-2024,6,0,,
ORD10749,PRD5749,Samsung Books Product,Books,Samsung,CUST7575,South India,Mobile App,2022.97,18-12-2024,10,1,Other,05-01-2025
ORD10750,PRD5750,Samsung Books Product,Books,Samsung,CUST3345,West India,Website,2691.59,17-06-2024,6,0,,
ORD10751,PRD5751,Boat Electronics Product,Electronics,Boat,CUST8405,North India,Mobile App,323.08,07-09-2024,4,0,,
ORD10752,PRD5752,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST1236,North India,Website,2024.94,21-06-2024,8,0,,
ORD10753,PRD5753,Nike Books Product,Books,Nike,CUST2359,North India,Mobile App,2984.83,06-05-2024,6,0,,
ORD10754,PRD5754,Samsung Books Product,Books,Samsung,CUST4327,South India,Mobile App,3117.94,21-10-2024,7,0,,
ORD10755,PRD5755,AmazonBasics Electronics Product,Electronics,AmazonBasics,CUST1767,North India,Retail Store,4102.33,13-05-2024,7,0,,
ORD10756,PRD5756,Lakme Beauty Product,Beauty,Lakme,CUST5835,North India,Retail Store,4786.51,22-08-2024,5,0,,
ORD10757,PRD5757,Lakme Apparel Product,Apparel,Lakme,CUST4633,West India,Mobile App,1139.73,08-03-2024,3,0,,
ORD10758,PRD5758,Boat Apparel Product,Apparel,Boat,CUST2937,West India,Website,3307.88,10-04-2024,7,1,Late delivery,22-04-2024
ORD10759,PRD5759,Philips Apparel Product,Apparel,Philips,CUST3173,South India,Retail Store,1368.72,16-09-2024,3,1,Other,25-09-2024
ORD10760,PRD5760,Boat Beauty Product,Beauty,Boat,CUST5771,North India,Retail Store,489.28,25-05-2024,5,1,Defective item,05-06-2024
ORD10761,PRD5761,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST1823,East India,Mobile App,1887.79,18-10-2024,5,0,,
ORD10762,PRD5762,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST2883,West India,Website,2532.18,15-11-2024,2,0,,
ORD10763,PRD5763,Philips Apparel Product,Apparel,Philips,CUST7216,North India,Retail Store,1567.39,02-03-2024,5,0,,
ORD10764,PRD5764,Nike Beauty Product,Beauty,Nike,CUST9573,East India,Retail Store,4054.52,19-11-2024,7,0,,
ORD10765,PRD5765,Boat Beauty Product,Beauty,Boat,CUST7536,East India,Mobile App,1694.28,23-02-2024,2,0,,
ORD10766,PRD5766,Philips Books Product,Books,Philips,CUST7001,North India,Website,3637.52,19-05-2024,3,0,,
ORD10767,PRD5767,Philips Footwear Product,Footwear,Philips,CUST3439,West India,Website,2185.04,04-10-2024,6,0,,
ORD10768,PRD5768,Samsung Apparel Product,Apparel,Samsung,CUST9607,North India,Retail Store,1069.52,20-07-2024,4,0,,
ORD10769,PRD5769,Samsung Books Product,Books,Samsung,CUST5325,South India,Retail Store,1070.9,18-10-2024,9,0,,
ORD10770,PRD5770,Boat Electronics Product,Electronics,Boat,CUST9888,West India,Retail Store,3603.42,14-09-2024,3,0,,
ORD10771,PRD5771,Samsung Beauty Product,Beauty,Samsung,CUST1989,South India,Retail Store,2923.1,11-03-2024,4,0,,
ORD10772,PRD5772,Nike Books Product,Books,Nike,CUST4109,West India,Retail Store,4822.05,25-12-2024,9,0,,
ORD10773,PRD5773,AmazonBasics Home & Kitchen Product,Home & Kitchen,AmazonBasics,CUST5026,East India,Website,4068.76,09-01-2024,9,0,,
ORD10774,PRD5774,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST7423,East India,Website,408.38,12-05-2024,5,0,,
ORD10775,PRD5775,Nike Electronics Product,Electronics,Nike,CUST1564,South India,Website,4766.74,26-04-2024,10,0,,
ORD10776,PRD5776,Boat Electronics Product,Electronics,Boat,CUST4890,East India,Website,4132.11,07-10-2024,7,1,Changed mind,17-10-2024
ORD10777,PRD5777,Philips Beauty Product,Beauty,Philips,CUST3812,West India,Website,1294.78,25-03-2024,10,0,,
ORD10778,PRD5778,Boat Books Product,Books,Boat,CUST9305,North India,Retail Store,3132.71,09-10-2024,5,0,,
ORD10779,PRD5779,Lakme Apparel Product,Apparel,Lakme,CUST8590,South India,Mobile App,4231.33,15-09-2024,4,1,Defective item,20-09-2024
ORD10780,PRD5780,Philips Beauty Product,Beauty,Philips,CUST3806,East India,Mobile App,1896.42,22-06-2024,6,0,,
ORD10781,PRD5781,Lakme Footwear Product,Footwear,Lakme,CUST2282,East India,Mobile App,3946.52,24-02-2024,9,0,,
ORD10782,PRD5782,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST1859,North India,Mobile App,4148.55,16-12-2024,9,0,,
ORD10783,PRD5783,Nike Electronics Product,Electronics,Nike,CUST1939,East India,Website,3404.24,10-09-2024,2,0,,
ORD10784,PRD5784,Samsung Apparel Product,Apparel,Samsung,CUST4071,East India,Mobile App,3194.52,20-03-2024,7,0,,
ORD10785,PRD5785,Philips Home & Kitchen Product,Home & Kitchen,Philips,CUST9717,East India,Retail Store,3015.72,01-10-2024,3,0,,
ORD10786,PRD5786,Lakme Home & Kitchen Product,Home & Kitchen,Lakme,CUST3180,South India,Website,3736.99,22-05-2024,9,1,Defective item,01-06-2024
ORD10787,PRD5787,AmazonBasics Apparel Product,Apparel,AmazonBasics,CUST1998,South India,Website,1240.35,24-12-2024,2,0,,
ORD10788,PRD5788,Boat Electronics Product,Electronics,Boat,CUST7823,East India,Website,313.47,25-11-2024,8,0,,
ORD10789,PRD5789,Nike Books Product,Books,Nike,CUST2534,South India,Retail Store,3114.05,06-01-2024,5,0,,
ORD10790,PRD5790,Lakme Footwear Product,Footwear,Lakme,CUST3359,East India,Website,1313.35,28-09-2024,9,0,,
ORD10791,PRD5791,AmazonBasics Books Product,Books,AmazonBasics,CUST8403,North India,Retail Store,3053.49,06-04-2024,5,0,,
ORD10792,PRD5792,Boat Books Product,Books,Boat,CUST8232,East India,Website,4941.37,24-03-2024,8,0,,
ORD10793,PRD5793,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST7734,West India,Mobile App,3536.69,09-11-2024,10,0,,
ORD10794,PRD5794,Boat Footwear Product,Footwear,Boat,CUST6446,East India,Retail Store,2255.36,23-06-2024,7,0,,
ORD10795,PRD5795,Samsung Books Product,Books,Samsung,CUST5184,East India,Mobile App,3523.69,15-04-2024,4,1,Changed mind,26-04-2024
ORD10796,PRD5796,Nike Apparel Product,Apparel,Nike,CUST6035,South India,Retail Store,816.29,13-08-2024,8,0,,
ORD10797,PRD5797,Boat Footwear Product,Footwear,Boat,CUST2283,West India,Website,3676.83,27-08-2024,10,0,,
ORD10798,PRD5798,Samsung Books Product,Books,Samsung,CUST3862,North India,Retail Store,1515.97,12-04-2024,5,0,,
ORD10799,PRD5799,Nike Apparel Product,Apparel,Nike,CUST1931,North India,Mobile App,611.16,22-01-2024,7,1,Late delivery,05-02-2024
ORD10800,PRD5800,Samsung Apparel Product,Apparel,Samsung,CUST1715,South India,Website,1120.96,14-04-2024,7,0,,
ORD10801,PRD5801,Philips Electronics Product,Electronics,Philips,CUST7496,South India,Mobile App,1287.95,25-04-2024,9,0,,
ORD10802,PRD5802,Nike Beauty Product,Beauty,Nike,CUST6748,East India,Retail Store,533.23,28-02-2024,4,0,,
ORD10803,PRD5803,Boat Books Product,Books,Boat,CUST3266,West India,Mobile App,524.54,24-09-2024,2,1,Late delivery,04-10-2024
ORD10804,PRD5804,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST2455,West India,Retail Store,1321.82,06-05-2024,3,0,,
ORD10805,PRD5805,Nike Home & Kitchen Product,Home & Kitchen,Nike,CUST3078,South India,Retail Store,4424.38,27-04-2024,2,0,,
ORD10806,PRD5806,Samsung Footwear Product,Footwear,Samsung,CUST1360,North India,Mobile App,2758.2,17-05-2024,2,0,,
ORD10807,PRD5807,Boat Home & Kitchen Product,Home & Kitchen,Boat,CUST1096,North India,Website,1798.41,22-08-2024,10,0,,
ORD10808,PRD5808,Boat Footwear Product,Footwear,Boat,CUST2299,West India,Retail Store,4971.87,05-11-2024,8,0,,
ORD10809,PRD5809,Nike Beauty Product,Beauty,Nike,CUST3950,East India,Retail Store,2877.36,16-12-2024,2,0,,
ORD10810,PRD5810,Samsung Home & Kitchen Product,Home & Kitchen,Samsung,CUST4430,East India,Website,2432.99,22-02-2024,7,0,,
ORD10811,PRD5811,Nike Electronics Product,Electronics,Nike,CUST3742,East India,Retail Store,2899.02,11-03-2024,9,1,Other,24-03-2024
ORD10812,PRD5812,Samsung Electronics Product,Electronics,Samsung,CUST4450,West India,Website,1041.45,03-12-2024,2,0,,
ORD10813,PRD5813,Boat Electronics Product,Electronics,Boat,CUST1579,East India,Mobile App,1164.48,17-11-2024,10,0,,
ORD10814,PRD5814,Samsung Apparel Product,Apparel,Samsung,CUST1212,North India,Mobile App,664.05,09-10-2024,10,0,,
ORD10815,PRD5815,Boat Electronics Product,Electronics,Boat,CUST2934,West India,Mobile App,3829.58,25-07-2024,9,0,,
ORD10816,PRD5816,Lakme Beauty Product,Beauty,Lakme,CUST2723,North India,Retail Store,3391.58,22-05-2024,6,0,,
ORD10817,PRD5817,Lakme Apparel Product,Apparel,Lakme,CUST1142,South India,Website,4650.45,22-05-2024,9,0,,
ORD10818,PRD5818,Boat Beauty Product,Beauty,Boat,CUST4942,West India,Website,2116.72,12-04-2024,10,0,,
ORD10819,PRD5819,Boat Footwear Product,Footwear,Boat,CUST7148,East India,Website,4963.92,03-07-2024,5,1,Wrong item sent,10-07-2024
ORD10820,PRD5820,Philips Beauty Product,Beauty,Philips,CUST5923,South India,Retail Store,2791.79,07-06-2024,5,1,Wrong item sent,17-06-2024
